Player,Season,Points,Field Goals,FG Attempts,FG%,Three Pointers,3P Attempts,3P%,Free Throws,FT Attempts,FT%,ORB,DRB,TRB,Assists,Blocks,Steals,Turnovers,Personal Fouls
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,26,11,24,.458,4,13,.308,0,0,,0,2,2,12,0,2,4,0
Tyrese Haliburton,2023,10,4,12,.333,2,7,.286,0,0,,0,4,4,9,0,3,1,0
Tyrese Haliburton,2023,15,5,10,.500,1,2,.500,4,6,.667,2,2,4,11,0,0,3,4
Tyrese Haliburton,2023,11,3,8,.375,2,6,.333,3,6,.500,0,2,2,10,1,1,4,2
Tyrese Haliburton,2023,18,7,9,.778,2,4,.500,2,2,1.000,0,1,1,5,0,3,4,1
Tyrese Haliburton,2023,21,8,16,.500,5,8,.625,0,0,,3,3,6,7,0,2,2,0
Tyrese Haliburton,2023,30,12,24,.500,3,8,.375,3,3,1.000,0,1,1,12,1,3,1,4
Tyrese Haliburton,2023,16,5,11,.455,1,2,.500,5,5,1.000,0,2,2,8,1,0,2,1
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,22,7,14,.500,3,8,.375,5,5,1.000,0,1,1,14,2,3,1,3
Tyrese Haliburton,2023,15,5,9,.556,2,4,.500,3,4,.750,0,1,1,14,1,0,2,0
Tyrese Haliburton,2023,32,9,18,.500,2,6,.333,12,15,.800,0,7,7,6,1,0,0,1
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,29,11,17,.647,6,9,.667,1,1,1.000,0,3,3,11,1,1,3,1
Tyrese Haliburton,2023,39,12,19,.632,5,10,.500,10,10,1.000,0,3,3,16,0,1,2,4
Tyrese Haliburton,2023,29,9,20,.450,2,9,.222,9,10,.900,0,2,2,19,0,0,1,1
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,20,7,13,.538,1,5,.200,5,6,.833,0,6,6,9,0,1,5,2
Tyrese Haliburton,2023,19,7,13,.538,2,5,.400,3,3,1.000,1,0,1,13,1,1,1,1
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyrese Haliburton,2023,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,10,5,5,1.000,0,0,,0,0,,6,2,8,0,0,0,2,5
Tyson Chandler,2013,2,1,2,.500,0,0,,0,0,,2,5,7,0,2,0,0,1
Tyson Chandler,2013,14,5,9,.556,0,0,,4,4,1.000,4,2,6,0,1,0,0,3
Tyson Chandler,2013,11,4,8,.500,0,0,,3,5,.600,5,4,9,0,0,1,2,3
Tyson Chandler,2013,12,4,6,.667,0,0,,4,4,1.000,1,5,6,1,0,2,1,3
Tyson Chandler,2013,13,4,8,.500,0,0,,5,7,.714,3,9,12,0,1,0,1,4
Tyson Chandler,2013,7,3,4,.750,0,0,,1,2,.500,3,4,7,0,0,1,1,5
Tyson Chandler,2013,7,3,7,.429,0,0,,1,2,.500,5,4,9,1,1,2,1,1
Tyson Chandler,2013,7,2,2,1.000,0,0,,3,5,.600,4,8,12,0,0,0,0,2
Tyson Chandler,2013,21,8,9,.889,0,0,,5,7,.714,5,8,13,1,1,1,2,1
Tyson Chandler,2013,6,3,4,.750,0,0,,0,0,,3,4,7,1,3,0,0,4
Tyson Chandler,2013,13,3,4,.750,0,0,,7,8,.875,3,4,7,0,0,0,1,2
Tyson Chandler,2013,28,12,13,.923,0,0,,4,4,1.000,7,3,10,1,0,2,3,5
Tyson Chandler,2013,17,4,4,1.000,0,0,,9,10,.900,2,6,8,0,0,1,1,1
Tyson Chandler,2013,12,5,8,.625,0,0,,2,3,.667,2,8,10,2,0,0,0,2
Tyson Chandler,2013,15,6,8,.750,0,0,,3,4,.750,6,7,13,1,2,0,0,5
Tyson Chandler,2013,18,8,10,.800,0,0,,2,4,.500,8,9,17,2,1,1,2,2
Tyson Chandler,2013,13,4,7,.571,0,0,,5,8,.625,1,8,9,0,1,1,2,2
Tyson Chandler,2013,14,4,8,.500,0,0,,6,9,.667,9,9,18,1,1,1,2,5
Tyson Chandler,2013,15,7,8,.875,0,0,,1,4,.250,6,6,12,1,2,0,1,3
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,5,2,5,.400,0,0,,1,2,.500,3,4,7,0,0,1,0,4
Tyson Chandler,2013,18,5,5,1.000,0,0,,8,14,.571,3,1,4,2,1,2,1,4
Tyson Chandler,2013,23,9,10,.900,0,0,,5,7,.714,5,5,10,0,0,2,2,3
Tyson Chandler,2013,8,3,7,.429,0,0,,2,4,.500,7,11,18,1,1,0,2,4
Tyson Chandler,2013,16,7,11,.636,0,0,,2,2,1.000,5,7,12,2,3,1,1,2
Tyson Chandler,2013,5,1,1,1.000,0,0,,3,4,.750,4,4,8,0,2,0,3,3
Tyson Chandler,2013,16,4,7,.571,0,0,,8,10,.800,3,6,9,3,1,3,2,4
Tyson Chandler,2013,6,3,7,.429,0,0,,0,2,.000,4,5,9,1,1,1,1,6
Tyson Chandler,2013,14,6,9,.667,0,0,,2,2,1.000,3,9,12,1,2,0,0,2
Tyson Chandler,2013,21,9,13,.692,0,0,,3,9,.333,6,12,18,1,1,1,2,1
Tyson Chandler,2013,10,4,7,.571,0,0,,2,2,1.000,6,1,7,1,1,1,2,3
Tyson Chandler,2013,10,3,4,.750,0,0,,4,5,.800,3,11,14,4,1,0,3,3
Tyson Chandler,2013,14,6,6,1.000,0,0,,2,4,.500,5,7,12,2,1,0,1,1
Tyson Chandler,2013,13,4,6,.667,0,0,,5,6,.833,8,9,17,1,0,0,1,3
Tyson Chandler,2013,12,5,10,.500,0,0,,2,3,.667,8,7,15,0,3,0,2,3
Tyson Chandler,2013,9,3,8,.375,0,0,,3,6,.500,8,10,18,2,1,1,2,3
Tyson Chandler,2013,5,1,3,.333,0,0,,3,6,.500,2,12,14,2,3,0,1,1
Tyson Chandler,2013,10,3,4,.750,0,0,,4,4,1.000,3,11,14,0,2,0,1,4
Tyson Chandler,2013,7,3,4,.750,0,0,,1,3,.333,4,7,11,1,0,0,0,2
Tyson Chandler,2013,5,1,2,.500,0,0,,3,3,1.000,2,6,8,0,2,1,2,5
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,6,2,2,1.000,0,0,,2,2,1.000,2,8,10,1,1,0,3,2
Tyson Chandler,2013,2,1,1,1.000,0,0,,0,2,.000,1,2,3,1,2,0,0,1
Tyson Chandler,2013,21,10,11,.909,0,0,,1,1,1.000,5,2,7,5,0,0,0,0
Tyson Chandler,2013,9,4,6,.667,0,0,,1,2,.500,8,12,20,0,2,0,3,4
Tyson Chandler,2013,11,4,8,.500,0,0,,3,4,.750,8,12,20,2,0,1,3,4
Tyson Chandler,2013,8,4,9,.444,0,0,,0,2,.000,5,15,20,2,1,1,3,2
Tyson Chandler,2013,8,3,6,.500,0,0,,2,2,1.000,5,8,13,0,0,1,0,2
Tyson Chandler,2013,5,2,3,.667,0,0,,1,4,.250,4,3,7,1,1,1,0,3
Tyson Chandler,2013,6,3,3,1.000,0,0,,0,0,,5,6,11,0,1,0,1,2
Tyson Chandler,2013,10,4,6,.667,0,0,,2,2,1.000,4,5,9,0,2,0,1,5
Tyson Chandler,2013,19,4,9,.444,0,0,,11,11,1.000,4,7,11,0,1,1,1,2
Tyson Chandler,2013,8,2,7,.286,0,0,,4,5,.800,3,4,7,2,5,1,3,6
Tyson Chandler,2013,5,2,2,1.000,0,0,,1,3,.333,4,8,12,1,3,0,2,2
Tyson Chandler,2013,16,5,9,.556,0,0,,6,7,.857,10,18,28,1,1,2,0,1
Tyson Chandler,2013,6,1,3,.333,0,0,,4,6,.667,3,7,10,2,1,0,2,2
Tyson Chandler,2013,10,4,7,.571,0,0,,2,2,1.000,3,5,8,0,2,2,1,0
Tyson Chandler,2013,8,4,8,.500,0,0,,0,0,,3,6,9,2,1,1,1,2
Tyson Chandler,2013,2,1,3,.333,0,0,,0,2,.000,2,9,11,0,2,0,1,3
Tyson Chandler,2013,9,3,4,.750,0,0,,3,3,1.000,3,7,10,1,0,1,4,3
Tyson Chandler,2013,6,2,4,.500,0,0,,2,2,1.000,0,9,9,0,2,0,1,4
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,4,1,2,.500,0,0,,2,2,1.000,1,7,8,0,1,0,1,4
Tyson Chandler,2013,4,2,4,.500,0,0,,0,0,,0,2,2,0,0,0,0,2
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,1,0,2,.000,0,0,,1,2,.500,1,1,2,1,2,1,3,4
Tyson Chandler,2013,2,1,2,.500,0,0,,0,0,,1,3,4,0,0,1,1,4
Tyson Chandler,2013,6,3,7,.429,0,0,,0,0,,4,6,10,3,0,1,0,2
Tyson Chandler,2013,15,6,9,.667,0,0,,3,4,.750,3,2,5,1,2,0,1,2
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Tyson Chandler,2013,,,,,,,,,,,,,,,,,,
Victor Oladipo,2018,22,6,12,.500,2,6,.333,8,10,.800,0,5,5,4,0,4,3,5
Victor Oladipo,2018,17,5,17,.294,0,3,.000,7,9,.778,0,6,6,2,1,0,2,1
Victor Oladipo,2018,28,10,23,.435,4,8,.500,4,4,1.000,2,2,4,5,1,4,2,4
Victor Oladipo,2018,28,11,16,.688,2,4,.500,4,4,1.000,0,3,3,3,0,2,4,4
Victor Oladipo,2018,35,11,18,.611,5,8,.625,8,8,1.000,0,5,5,0,2,1,3,5
Victor Oladipo,2018,23,7,14,.500,2,3,.667,7,8,.875,0,4,4,5,0,0,7,3
Victor Oladipo,2018,14,4,10,.400,1,3,.333,5,6,.833,1,3,4,2,1,1,3,1
Victor Oladipo,2018,23,9,20,.450,5,7,.714,0,0,,1,1,2,7,0,1,3,3
Victor Oladipo,2018,31,12,20,.600,3,7,.429,4,5,.800,1,4,5,7,1,0,3,0
Victor Oladipo,2018,17,7,21,.333,1,7,.143,2,3,.667,1,4,5,3,1,2,3,1
Victor Oladipo,2018,15,6,17,.353,1,3,.333,2,2,1.000,0,4,4,3,1,0,3,3
Victor Oladipo,2018,21,8,21,.381,3,5,.600,2,4,.500,1,2,3,2,1,1,6,5
Victor Oladipo,2018,25,11,20,.550,1,3,.333,2,3,.667,1,5,6,6,0,2,2,1
Victor Oladipo,2018,28,11,17,.647,2,5,.400,4,6,.667,1,3,4,2,0,1,3,3
Victor Oladipo,2018,21,8,20,.400,3,7,.429,2,2,1.000,0,6,6,3,2,1,1,1
Victor Oladipo,2018,21,6,19,.316,5,10,.500,4,7,.571,2,13,15,4,1,1,4,1
Victor Oladipo,2018,15,6,15,.400,1,3,.333,2,3,.667,1,3,4,5,2,2,4,2
Victor Oladipo,2018,29,8,19,.421,1,2,.500,12,14,.857,2,7,9,5,2,7,1,5
Victor Oladipo,2018,21,8,15,.533,2,4,.500,3,5,.600,0,1,1,3,0,1,4,1
Victor Oladipo,2018,,,,,,,,,,,,,,,,,,
Victor Oladipo,2018,,,,,,,,,,,,,,,,,,
Victor Oladipo,2018,26,11,14,.786,4,6,.667,0,0,,0,6,6,5,4,2,5,5
Victor Oladipo,2018,19,8,20,.400,1,8,.125,2,2,1.000,0,3,3,5,2,5,2,1
Victor Oladipo,2018,36,14,22,.636,3,8,.375,5,7,.714,0,7,7,6,3,3,2,1
Victor Oladipo,2018,16,6,10,.600,3,5,.600,1,2,.500,0,5,5,4,2,1,4,1
Victor Oladipo,2018,27,10,20,.500,4,10,.400,3,4,.750,0,8,8,2,0,3,5,2
Victor Oladipo,2018,33,11,24,.458,6,13,.462,5,10,.500,2,6,8,5,0,1,3,4
Victor Oladipo,2018,47,15,28,.536,6,12,.500,11,13,.846,1,6,7,6,1,2,4,1
Victor Oladipo,2018,19,9,26,.346,1,9,.111,0,0,,0,5,5,6,0,2,4,2
Victor Oladipo,2018,26,8,22,.364,5,12,.417,5,5,1.000,0,8,8,4,1,1,1,3
Victor Oladipo,2018,26,9,14,.643,4,6,.667,4,5,.800,0,7,7,3,0,1,2,3
Victor Oladipo,2018,38,13,23,.565,2,7,.286,10,13,.769,0,5,5,1,1,3,0,1
Victor Oladipo,2018,23,8,15,.533,3,5,.600,4,5,.800,0,5,5,2,0,1,2,3
Victor Oladipo,2018,38,13,23,.565,2,8,.250,10,10,1.000,0,4,4,6,1,1,0,4
Victor Oladipo,2018,13,5,11,.455,2,6,.333,1,2,.500,0,1,1,3,2,2,2,0
Victor Oladipo,2018,,,,,,,,,,,,,,,,,,
Victor Oladipo,2018,,,,,,,,,,,,,,,,,,
Victor Oladipo,2018,,,,,,,,,,,,,,,,,,
Victor Oladipo,2018,,,,,,,,,,,,,,,,,,
Victor Oladipo,2018,23,9,11,.818,2,3,.667,3,4,.750,2,4,6,9,0,5,1,0
Victor Oladipo,2018,15,6,11,.545,1,5,.200,2,2,1.000,0,3,3,5,1,3,4,2
Victor Oladipo,2018,,,,,,,,,,,,,,,,,,
Victor Oladipo,2018,26,9,21,.429,0,6,.000,8,11,.727,1,6,7,4,0,3,4,5
Victor Oladipo,2018,19,8,21,.381,2,6,.333,1,1,1.000,0,3,3,1,1,1,1,2
Victor Oladipo,2018,17,6,11,.545,2,4,.500,3,4,.750,0,5,5,1,0,4,2,3
Victor Oladipo,2018,28,9,16,.563,5,8,.625,5,6,.833,0,6,6,6,0,2,1,3
Victor Oladipo,2018,23,9,25,.360,1,9,.111,4,5,.800,1,6,7,3,2,1,2,1
Victor Oladipo,2018,25,11,26,.423,1,5,.200,2,2,1.000,1,4,5,4,0,1,2,2
Victor Oladipo,2018,19,8,15,.533,1,2,.500,2,2,1.000,0,4,4,1,0,3,5,1
Victor Oladipo,2018,21,6,11,.545,2,6,.333,7,7,1.000,1,3,4,9,0,3,1,3
Victor Oladipo,2018,25,9,19,.474,4,10,.400,3,4,.750,1,5,6,7,0,1,4,2
Victor Oladipo,2018,24,10,20,.500,1,6,.167,3,4,.750,0,5,5,6,0,1,3,1
Victor Oladipo,2018,25,11,15,.733,1,3,.333,2,2,1.000,0,5,5,3,1,1,3,3
Victor Oladipo,2018,13,5,12,.417,1,5,.200,2,2,1.000,0,3,3,5,0,2,7,3
Victor Oladipo,2018,35,11,21,.524,3,4,.750,10,11,.909,1,4,5,2,1,2,1,1
Victor Oladipo,2018,19,7,17,.412,0,5,.000,5,6,.833,0,8,8,4,1,3,2,3
Victor Oladipo,2018,,,,,,,,,,,,,,,,,,
Victor Oladipo,2018,35,15,29,.517,2,8,.250,3,4,.750,2,8,10,2,0,5,5,1
Victor Oladipo,2018,30,10,24,.417,2,8,.250,8,10,.800,0,8,8,9,1,6,1,1
Victor Oladipo,2018,25,9,24,.375,1,4,.250,6,6,1.000,1,2,3,4,0,3,2,1
Victor Oladipo,2018,14,5,16,.313,2,6,.333,2,2,1.000,2,5,7,9,1,4,2,5
Victor Oladipo,2018,21,8,13,.615,0,3,.000,5,6,.833,0,5,5,4,1,1,3,4
Victor Oladipo,2018,,,,,,,,,,,,,,,,,,
Victor Oladipo,2018,22,9,25,.360,1,9,.111,3,5,.600,3,2,5,5,1,6,3,2
Victor Oladipo,2018,21,9,19,.474,2,6,.333,1,4,.250,0,7,7,6,1,2,5,3
Victor Oladipo,2018,33,11,20,.550,2,4,.500,9,10,.900,2,5,7,3,0,3,1,1
Victor Oladipo,2018,14,5,19,.263,1,2,.500,3,4,.750,0,5,5,5,1,1,10,1
Victor Oladipo,2018,13,6,19,.316,0,3,.000,1,2,.500,0,3,3,7,1,5,3,4
Victor Oladipo,2018,17,7,9,.778,2,4,.500,1,1,1.000,0,5,5,5,0,2,3,2
Victor Oladipo,2018,27,10,20,.500,2,5,.400,5,5,1.000,1,2,3,4,1,3,4,1
Victor Oladipo,2018,11,4,21,.190,1,4,.250,2,3,.667,0,4,4,3,1,2,1,4
Victor Oladipo,2018,18,8,19,.421,1,4,.250,1,1,1.000,1,4,5,1,0,3,3,2
Victor Oladipo,2018,18,7,16,.438,1,4,.250,3,4,.750,2,2,4,4,0,3,4,1
Victor Oladipo,2018,20,8,15,.533,1,3,.333,3,4,.750,2,2,4,0,0,3,2,2
Victor Oladipo,2018,21,7,16,.438,3,7,.429,4,4,1.000,0,8,8,3,1,1,4,5
Victor Oladipo,2018,18,4,16,.250,3,10,.300,7,8,.875,2,4,6,4,1,2,0,1
Victor Oladipo,2018,23,8,21,.381,2,8,.250,5,6,.833,0,2,2,5,0,3,5,1
Victor Oladipo,2018,24,9,12,.750,2,3,.667,4,5,.800,1,5,6,6,0,3,1,2
Victor Oladipo,2018,24,9,14,.643,2,7,.286,4,4,1.000,1,4,5,2,1,3,2,2
Victor Oladipo,2018,30,11,17,.647,3,6,.500,5,6,.833,1,3,4,12,1,5,2,4
Victor Oladipo,2018,25,10,19,.526,1,4,.250,4,6,.667,0,6,6,7,2,4,4,3
Victor Oladipo,2018,21,9,17,.529,3,5,.600,0,0,,1,5,6,7,0,3,2,2
Victor Oladipo,2018,5,2,9,.222,1,3,.333,0,2,.000,0,3,3,2,2,3,4,0
Victor Oladipo,2018,,,,,,,,,,,,,,,,,,
Victor Oladipo,2018,27,12,15,.800,3,4,.750,0,2,.000,0,3,3,5,0,3,3,5
Victor Oladipo,2018,,,,,,,,,,,,,,,,,,
Vince Carter,2007,25,10,16,.625,1,4,.250,4,4,1.000,0,11,11,6,0,0,1,3
Vince Carter,2007,27,11,23,.478,2,8,.250,3,3,1.000,0,4,4,4,0,1,4,2
Vince Carter,2007,30,10,24,.417,1,5,.200,9,12,.750,3,5,8,2,0,1,0,1
Vince Carter,2007,33,12,21,.571,4,7,.571,5,7,.714,0,3,3,4,0,0,5,3
Vince Carter,2007,34,10,22,.455,5,8,.625,9,10,.900,0,2,2,7,2,3,2,5
Vince Carter,2007,38,13,26,.500,5,9,.556,7,8,.875,1,3,4,5,0,1,0,5
Vince Carter,2007,15,6,15,.400,1,4,.250,2,4,.500,2,5,7,1,0,0,3,4
Vince Carter,2007,28,10,22,.455,2,4,.500,6,7,.857,1,6,7,3,0,2,2,2
Vince Carter,2007,18,6,15,.400,0,2,.000,6,8,.750,0,6,6,2,0,0,3,5
Vince Carter,2007,27,9,22,.409,1,4,.250,8,11,.727,0,3,3,3,0,1,8,3
Vince Carter,2007,35,15,23,.652,2,7,.286,3,3,1.000,1,2,3,2,0,0,0,4
Vince Carter,2007,23,10,23,.435,0,4,.000,3,4,.750,2,1,3,1,0,1,2,3
Vince Carter,2007,21,6,14,.429,0,0,,9,10,.900,3,8,11,1,0,1,2,5
Vince Carter,2007,25,5,17,.294,2,6,.333,13,18,.722,1,5,6,3,2,4,5,5
Vince Carter,2007,23,6,15,.400,1,2,.500,10,10,1.000,1,8,9,6,0,3,1,1
Vince Carter,2007,41,15,22,.682,3,6,.500,8,9,.889,3,5,8,4,0,0,2,3
Vince Carter,2007,20,6,19,.316,1,5,.200,7,7,1.000,1,3,4,2,0,2,3,3
Vince Carter,2007,31,13,17,.765,1,3,.333,4,5,.800,1,3,4,9,0,0,1,6
Vince Carter,2007,19,7,17,.412,2,6,.333,3,6,.500,1,10,11,3,2,2,2,5
Vince Carter,2007,37,14,30,.467,9,20,.450,0,0,,3,5,8,5,0,4,2,3
Vince Carter,2007,,,,,,,,,,,,,,,,,,
Vince Carter,2007,36,12,23,.522,6,11,.545,6,8,.750,2,4,6,9,0,0,1,4
Vince Carter,2007,12,4,17,.235,0,6,.000,4,8,.500,1,5,6,2,0,0,3,2
Vince Carter,2007,12,5,21,.238,2,9,.222,0,0,,2,3,5,3,0,1,2,3
Vince Carter,2007,11,3,10,.300,2,5,.400,3,4,.750,2,6,8,3,0,2,2,4
Vince Carter,2007,38,10,18,.556,4,5,.800,14,18,.778,0,6,6,5,0,0,3,4
Vince Carter,2007,33,13,30,.433,1,8,.125,6,7,.857,1,4,5,1,1,1,0,3
Vince Carter,2007,18,6,16,.375,3,9,.333,3,3,1.000,0,5,5,5,0,1,2,4
Vince Carter,2007,28,6,17,.353,2,4,.500,14,15,.933,0,3,3,5,1,2,3,5
Vince Carter,2007,12,4,16,.250,0,1,.000,4,6,.667,2,3,5,5,0,0,2,1
Vince Carter,2007,23,8,18,.444,3,8,.375,4,4,1.000,1,5,6,9,0,2,4,0
Vince Carter,2007,14,6,16,.375,1,6,.167,1,2,.500,2,4,6,4,0,2,4,4
Vince Carter,2007,21,7,15,.467,2,5,.400,5,7,.714,1,4,5,4,0,0,5,5
Vince Carter,2007,18,6,13,.462,0,3,.000,6,7,.857,1,6,7,3,1,1,5,5
Vince Carter,2007,32,12,23,.522,2,4,.500,6,8,.750,1,4,5,7,1,1,2,3
Vince Carter,2007,18,7,21,.333,1,4,.250,3,4,.750,3,7,10,6,0,0,3,2
Vince Carter,2007,24,10,19,.526,1,4,.250,3,4,.750,2,2,4,2,1,1,3,4
Vince Carter,2007,31,11,26,.423,5,8,.625,4,4,1.000,2,4,6,6,2,2,2,2
Vince Carter,2007,26,12,22,.545,2,7,.286,0,0,,2,2,4,5,0,1,2,5
Vince Carter,2007,16,7,23,.304,0,6,.000,2,5,.400,3,3,6,7,0,1,1,3
Vince Carter,2007,27,10,23,.435,1,6,.167,6,6,1.000,0,5,5,5,1,0,1,3
Vince Carter,2007,,,,,,,,,,,,,,,,,,
Vince Carter,2007,8,4,11,.364,0,3,.000,0,2,.000,0,3,3,5,0,1,5,4
Vince Carter,2007,23,8,17,.471,2,4,.500,5,6,.833,0,3,3,13,0,1,4,5
Vince Carter,2007,33,13,18,.722,2,3,.667,5,9,.556,1,2,3,3,0,1,5,3
Vince Carter,2007,40,14,23,.609,0,5,.000,12,14,.857,4,3,7,6,2,1,2,2
Vince Carter,2007,33,10,15,.667,3,4,.750,10,13,.769,0,3,3,3,0,1,1,4
Vince Carter,2007,11,4,15,.267,0,2,.000,3,7,.429,2,2,4,5,0,0,3,3
Vince Carter,2007,25,8,18,.444,1,3,.333,8,11,.727,0,4,4,2,0,3,1,1
Vince Carter,2007,27,10,18,.556,2,4,.500,5,6,.833,3,4,7,8,2,1,3,2
Vince Carter,2007,23,8,23,.348,1,5,.200,6,8,.750,1,9,10,5,0,0,4,3
Vince Carter,2007,22,10,17,.588,1,1,1.000,1,2,.500,2,7,9,1,0,0,3,4
Vince Carter,2007,21,7,17,.412,2,6,.333,5,6,.833,1,6,7,5,0,4,3,3
Vince Carter,2007,32,12,23,.522,4,8,.500,4,5,.800,2,1,3,1,1,1,2,4
Vince Carter,2007,18,7,14,.500,0,3,.000,4,6,.667,1,5,6,5,0,2,4,2
Vince Carter,2007,17,5,15,.333,3,5,.600,4,7,.571,0,6,6,10,0,0,4,4
Vince Carter,2007,46,15,25,.600,4,10,.400,12,12,1.000,0,2,2,2,0,0,3,5
Vince Carter,2007,26,10,16,.625,0,2,.000,6,7,.857,2,9,11,5,1,0,4,2
Vince Carter,2007,40,13,27,.481,3,8,.375,11,12,.917,1,8,9,8,0,2,2,3
Vince Carter,2007,27,9,24,.375,2,7,.286,7,9,.778,2,1,3,6,0,0,2,3
Vince Carter,2007,25,8,23,.348,0,3,.000,9,14,.643,2,8,10,3,2,0,4,5
Vince Carter,2007,9,4,20,.200,1,3,.333,0,0,,2,4,6,5,0,0,1,3
Vince Carter,2007,,,,,,,,,,,,,,,,,,
Vince Carter,2007,32,10,25,.400,0,2,.000,12,13,.923,0,6,6,8,0,1,0,2
Vince Carter,2007,14,5,17,.294,1,5,.200,3,3,1.000,1,2,3,2,0,1,3,4
Vince Carter,2007,17,7,18,.389,0,5,.000,3,3,1.000,0,7,7,2,0,0,4,4
Vince Carter,2007,30,10,19,.526,3,6,.500,7,8,.875,3,7,10,5,1,1,3,0
Vince Carter,2007,21,8,15,.533,2,4,.500,3,6,.500,1,2,3,7,0,0,3,5
Vince Carter,2007,12,4,15,.267,1,3,.333,3,4,.750,0,5,5,5,0,0,6,4
Vince Carter,2007,22,10,20,.500,1,2,.500,1,1,1.000,1,3,4,4,0,3,0,3
Vince Carter,2007,29,10,24,.417,1,3,.333,8,9,.889,3,4,7,9,0,1,4,6
Vince Carter,2007,27,9,22,.409,2,7,.286,7,8,.875,3,4,7,5,0,1,3,2
Vince Carter,2007,40,13,20,.650,3,6,.500,11,13,.846,1,4,5,4,1,1,2,5
Vince Carter,2007,13,3,9,.333,1,4,.250,6,7,.857,4,4,8,4,0,2,3,1
Vince Carter,2007,27,9,25,.360,4,8,.500,5,5,1.000,3,4,7,6,0,1,1,2
Vince Carter,2007,19,8,16,.500,1,1,1.000,2,4,.500,2,3,5,2,0,0,2,4
Vince Carter,2007,24,8,16,.500,3,7,.429,5,6,.833,1,3,4,8,1,0,2,3
Vince Carter,2007,21,8,22,.364,0,4,.000,5,5,1.000,0,5,5,2,0,0,1,2
Vince Carter,2007,46,16,28,.571,7,13,.538,7,9,.778,4,12,16,10,3,1,5,2
Vince Carter,2007,31,8,20,.400,2,6,.333,13,13,1.000,1,2,3,6,0,2,3,3
Vince Carter,2007,26,10,18,.556,2,4,.500,4,5,.800,0,3,3,4,0,0,4,3
Vince Carter,2007,25,9,18,.500,1,6,.167,6,6,1.000,1,5,6,7,0,1,0,1
Vince Carter,2007,35,12,25,.480,3,7,.429,8,10,.800,1,4,5,4,1,0,4,3
Vince Carter,2007,,,,,,,,,,,,,,,,,,
Vince Carter,2007,29,7,14,.500,3,5,.600,12,13,.923,3,9,12,10,0,2,5,2
Vince Carter,2007,24,10,23,.435,3,7,.429,1,3,.333,3,7,10,9,1,2,1,3
Zach LaVine,2022,34,11,17,.647,1,5,.200,11,11,1.000,0,7,7,4,1,1,2,2
Zach LaVine,2022,32,11,19,.579,6,9,.667,4,5,.800,1,5,6,5,1,0,6,0
